experiment,env,seed,budget,model,one_step_rmse,return_mean,return_se,terminal_error_mean,terminal_error_se,exploitation_gap_mean,imagined_energy_drift_mean,divergence_rate
nonlinear_matched_planner,nonlinear_chain_stabilization,0,128,GraphEuler,0.06055383660413231,-36.152398858160716,12.839637428928812,0.3450422865557918,0.16101622974007523,-1.4200501304435498,1.2232574943085919,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,0,256,SG-PolyHam+Symp,3.4158517316408475e-10,-85.05324860066254,48.93218071928613,0.43244367027422176,0.20597729994637576,-1.7552986471732385e-08,3.2246958885119987,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,0,256,DirectGraphNext,0.060379867609949574,-86.69572950846712,48.336628164738,0.5341971025783016,0.1961158604728316,5.777809913689531,4.436867578428307,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,0,256,GraphEuler,0.06037986769820898,-86.69572950846712,48.336628164738,0.5341971025783016,0.1961158604728316,5.777809693591848,4.436867408721619,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,0,512,SG-PolyHam+Symp,1.71829494210549e-10,-76.3008914749803,38.57222522571228,0.8425932086496624,0.6600980067522297,-1.9151962090309855e-08,2.433977516915785,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,0,512,DirectGraphNext,0.06037352899557352,-79.1411664151783,38.97302045934251,0.9390679608550546,0.6646534970353255,2.5958210378347153,2.6978691854532713,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,0,512,GraphEuler,0.060373529011975194,-79.1411664151783,38.97302045934251,0.9390679608550546,0.6646534970353255,2.595820233261135,2.6978684992240622,0.0
nonlinear_matched_planner,nonlinear_chain_target,0,16,SG-PolyHam+Symp,6.7851007802554626e-09,-13.683510194511959,2.526151432085275,0.031079069858502742,0.018472288983689553,-6.931362520982513e-08,0.4991362951458574,0.0
nonlinear_matched_planner,nonlinear_chain_target,0,16,DirectGraphNext,0.021497017792235482,-13.830478616253636,2.490221933781752,0.029029080082324663,0.014433162396138429,-0.010764187322212107,1.34949711343503,0.0
nonlinear_matched_planner,nonlinear_chain_target,0,16,GraphEuler,0.021497009212560158,-13.830478616253636,2.490221933781752,0.029029080082324663,0.014433162396138429,-0.01077287769711314,1.3495404683643855,0.0
